session_id,auction_tier,round,status,player_key,rank,bid,name_confidence,bid_confidence,is_self,is_imputed_zero
session_9f1a4a7f93348c77,S,1,complete,player_52d72e539928d3c5,1,3000000,0.987129,0.976614,false,false
session_9f1a4a7f93348c77,S,1,complete,player_099d4e87616f478e,2,1000000,0.997514,0.997934,false,false
session_9f1a4a7f93348c77,S,1,complete,player_5e3730811248c908,3,500000,0.955049,0.992108,true,false
session_9f1a4a7f93348c77,S,1,complete,player_9b58800c2142f998,4,,0.975946,0.0,false,true
session_8b39e6a945c5033e,S,1,complete,player_76e14fe7996e7b6d,1,4000000,0.842968,0.995618,false,false
session_8b39e6a945c5033e,S,1,complete,player_817539f5f86706d1,2,2000000,0.999415,0.996932,false,false
session_8b39e6a945c5033e,S,1,complete,player_3d97f897bd51f44e,3,1500000,0.999414,0.996125,false,false
session_8b39e6a945c5033e,S,1,complete,player_5e3730811248c908,4,500000,0.892692,0.993859,true,false
session_7e349162d3efb87f,S,1,complete,player_23a3cef0cb6d509f,1,6000000,0.840998,0.997548,false,false
session_7e349162d3efb87f,S,1,complete,player_c775860410bad165,2,3000000,0.98414,0.996609,false,false
session_7e349162d3efb87f,S,1,complete,player_5e3730811248c908,3,500000,0.955049,0.992108,true,false
session_7e349162d3efb87f,S,1,complete,player_d4f222b5aa0a6258,4,,0.997861,0.0,false,true
session_6b3fe7641f8e47ba,S,1,complete,player_d54d6fdbe8040b0c,1,2000000,0.992476,0.998373,false,false
session_6b3fe7641f8e47ba,S,1,complete,player_702f225ae6f07564,2,1500000,0.994882,0.998024,false,false
session_6b3fe7641f8e47ba,S,1,complete,player_d1747cf9c1ad0706,3,1500000,0.995129,0.999303,false,false
session_6b3fe7641f8e47ba,S,1,complete,player_5e3730811248c908,4,500000,0.892692,0.993859,true,false
session_6b3fe7641f8e47ba,S,2,complete,player_d54d6fdbe8040b0c,1,2000000,0.992476,0.998373,false,false
session_6b3fe7641f8e47ba,S,2,complete,player_702f225ae6f07564,2,1800000,0.994882,0.998363,false,false
session_6b3fe7641f8e47ba,S,2,complete,player_d1747cf9c1ad0706,3,1500000,0.998403,0.999412,false,false
session_6b3fe7641f8e47ba,S,2,complete,player_5e3730811248c908,4,750000,0.892692,0.996096,true,false
session_6b3fe7641f8e47ba,S,3,complete,player_d54d6fdbe8040b0c,1,2000000,0.992476,0.998179,false,false
session_6b3fe7641f8e47ba,S,3,complete,player_702f225ae6f07564,2,2000000,0.994882,0.996932,false,false
session_6b3fe7641f8e47ba,S,3,complete,player_d1747cf9c1ad0706,3,1000009,0.998403,0.999192,false,false
session_6b3fe7641f8e47ba,S,3,complete,player_5e3730811248c908,4,750000,0.892692,0.996096,true,false
session_6b3fe7641f8e47ba,S,4,complete,player_702f225ae6f07564,1,2200009,0.992694,0.999715,false,false
session_6b3fe7641f8e47ba,S,4,complete,player_d54d6fdbe8040b0c,2,2009999,0.993806,0.997373,false,false
session_6b3fe7641f8e47ba,S,4,complete,player_d1747cf9c1ad0706,3,1000009,0.996907,0.997512,false,false
session_6b3fe7641f8e47ba,S,4,complete,player_5e3730811248c908,4,750000,0.892692,0.995989,true,false
session_6b3fe7641f8e47ba,S,5,complete,player_702f225ae6f07564,1,2100009,0.993622,0.999171,false,false
session_6b3fe7641f8e47ba,S,5,complete,player_d1747cf9c1ad0706,2,1000009,0.998777,0.998409,false,false
session_6b3fe7641f8e47ba,S,5,complete,player_d54d6fdbe8040b0c,3,799325,0.992412,0.999592,false,false
session_6b3fe7641f8e47ba,S,5,complete,player_5e3730811248c908,4,750000,0.892692,0.996096,true,false
session_b892e1e705461c57,S,1,complete,,1,4000000,0.0,0.995618,false,false
session_b892e1e705461c57,S,1,complete,player_d8e9db103df0b2de,2,2500000,0.997393,0.995912,false,false
session_b892e1e705461c57,S,1,complete,player_0a1dd128d78d6a3e,3,1000000,0.997387,0.999322,false,false
session_b892e1e705461c57,S,1,complete,player_5e3730811248c908,4,500000,0.892692,0.993859,true,false
session_b892e1e705461c57,S,2,complete,,1,4000000,0.0,0.995618,false,false
session_b892e1e705461c57,S,2,complete,player_d8e9db103df0b2de,2,2500000,0.997393,0.996172,false,false
session_b892e1e705461c57,S,2,complete,player_0a1dd128d78d6a3e,3,2000000,0.997387,0.999133,false,false
session_b892e1e705461c57,S,2,complete,player_5e3730811248c908,4,500000,0.892692,0.993859,true,false
session_3852cc06f19a4c98,S,1,complete,player_6b9094dab102de93,1,3000000,0.993242,0.976614,false,false
session_3852cc06f19a4c98,S,1,complete,,2,3000000,0.0,0.996609,false,false
session_3852cc06f19a4c98,S,1,complete,player_5e3730811248c908,3,500000,0.955049,0.992108,true,false
session_3852cc06f19a4c98,S,1,complete,player_06aab39110ccc2cb,4,,0.998045,0.0,false,true
session_3852cc06f19a4c98,S,2,complete,,1,4000000,0.0,0.997695,false,false
session_3852cc06f19a4c98,S,2,complete,player_6b9094dab102de93,2,3000000,0.994942,0.997451,false,false
session_3852cc06f19a4c98,S,2,complete,player_5e3730811248c908,3,,0.955049,0.0,true,false
session_3852cc06f19a4c98,S,2,complete,player_06aab39110ccc2cb,4,,0.998045,0.0,false,true
session_3852cc06f19a4c98,S,3,complete,,1,4000000,0.0,0.997695,false,false
session_3852cc06f19a4c98,S,3,complete,player_6b9094dab102de93,2,3000000,0.994722,0.996609,false,false
session_3852cc06f19a4c98,S,3,complete,player_5e3730811248c908,3,,0.955049,0.0,true,false
session_3852cc06f19a4c98,S,3,complete,player_06aab39110ccc2cb,4,,0.998045,0.0,false,true
session_ab4347ed5ae5f401,S,1,complete,player_d90c0aa9c881c19e,1,3500000,0.999207,0.999228,false,false
session_ab4347ed5ae5f401,S,1,complete,player_0a27ff7e935d48c3,2,3000000,0.995955,0.995007,false,false
session_ab4347ed5ae5f401,S,1,complete,player_5e3730811248c908,3,500000,0.955049,0.992108,true,false
session_ab4347ed5ae5f401,S,1,complete,player_2e5ee34863b485b4,4,,0.995416,0.0,false,true
session_ab4347ed5ae5f401,S,2,complete,player_d90c0aa9c881c19e,1,3500000,0.999207,0.996751,false,false
session_ab4347ed5ae5f401,S,2,complete,player_0a27ff7e935d48c3,2,3000001,0.996077,0.999089,false,false
session_ab4347ed5ae5f401,S,2,complete,player_5e3730811248c908,3,,0.955466,0.0,true,false
session_ab4347ed5ae5f401,S,2,complete,player_2e5ee34863b485b4,4,,0.995416,0.0,false,true
session_ab4347ed5ae5f401,S,3,complete,player_0a27ff7e935d48c3,1,3900002,0.996972,0.99551,false,false
session_ab4347ed5ae5f401,S,3,complete,player_d90c0aa9c881c19e,2,3500000,0.999516,0.993192,false,false
session_ab4347ed5ae5f401,S,3,complete,player_5e3730811248c908,3,,0.955466,0.0,true,false
session_ab4347ed5ae5f401,S,3,complete,player_2e5ee34863b485b4,4,,0.995416,0.0,false,true
session_ab4347ed5ae5f401,S,4,complete,player_0a27ff7e935d48c3,1,3850001,0.996855,0.99791,false,false
session_ab4347ed5ae5f401,S,4,complete,player_d90c0aa9c881c19e,2,3500000,0.99946,0.99351,false,false
session_ab4347ed5ae5f401,S,4,complete,player_5e3730811248c908,3,,0.955049,0.0,true,false
session_ab4347ed5ae5f401,S,4,complete,player_2e5ee34863b485b4,4,,0.995416,0.0,false,true
session_b09c8dac35e2f551,S,1,complete,player_c7953b398b6e2f26,1,3100666,0.997806,0.998734,false,false
session_b09c8dac35e2f551,S,1,complete,player_88a43168f8c7caaf,2,2000000,0.996797,0.997829,false,false
session_b09c8dac35e2f551,S,1,complete,player_ac4f36c80bcf2dcf,3,1000000,0.987223,0.999322,false,false
session_b09c8dac35e2f551,S,1,complete,player_5e3730811248c908,4,500000,0.892692,0.993859,true,false
session_b09c8dac35e2f551,S,2,complete,player_88a43168f8c7caaf,1,3200000,0.996458,0.999508,false,false
session_b09c8dac35e2f551,S,2,complete,,2,3100666,0.0,0.998029,false,false
session_b09c8dac35e2f551,S,2,complete,player_ac4f36c80bcf2dcf,3,1000000,0.987223,0.995674,false,false
session_b09c8dac35e2f551,S,2,complete,player_5e3730811248c908,4,500000,0.892692,0.993859,true,false
session_b09c8dac35e2f551,S,3,complete,player_88a43168f8c7caaf,1,3200000,0.997067,0.998253,false,false
session_b09c8dac35e2f551,S,3,complete,player_ac4f36c80bcf2dcf,2,1000000,0.992102,0.998163,false,false
session_b09c8dac35e2f551,S,3,complete,player_5e3730811248c908,3,500000,0.955049,0.992108,true,false
session_b09c8dac35e2f551,S,3,complete,,4,,0.0,0.0,false,true
session_eb47a95e6fb31941,S,1,complete,player_9c2ba616ed37f80a,1,1666666,0.903694,0.998375,false,false
session_eb47a95e6fb31941,S,1,complete,player_b333b722223206ce,2,1555555,0.998484,0.994702,false,false
session_eb47a95e6fb31941,S,1,complete,player_5e3730811248c908,3,500000,0.955049,0.992108,true,false
session_eb47a95e6fb31941,S,1,complete,player_30670c41862bfac5,4,36000,0.984155,0.99856,false,false
session_eb47a95e6fb31941,S,2,complete,player_08668eaea772d0cf,1,1666666,0.902773,0.998375,false,false
session_eb47a95e6fb31941,S,2,complete,player_30670c41862bfac5,2,603981,0.989402,0.998905,false,false
session_eb47a95e6fb31941,S,2,complete,player_5e3730811248c908,3,18000,0.955049,0.996814,true,false
session_eb47a95e6fb31941,S,2,complete,player_b333b722223206ce,4,,0.998249,0.0,false,true
session_2bc1d42c0bc8eabf,S,1,complete,player_2030adc6b2764dcc,1,3000000,0.933048,0.976614,false,false
session_2bc1d42c0bc8eabf,S,1,complete,player_359d0f361c0077df,2,3000000,0.996091,0.996609,false,false
session_2bc1d42c0bc8eabf,S,1,complete,player_7add0c6c042e45de,3,1000000,0.998122,0.998411,false,false
session_2bc1d42c0bc8eabf,S,1,complete,player_5e3730811248c908,4,500000,0.892692,0.993859,true,false
session_2bc1d42c0bc8eabf,S,2,complete,player_2030adc6b2764dcc,1,4800000,0.933048,0.997734,false,false
session_2bc1d42c0bc8eabf,S,2,complete,player_7add0c6c042e45de,2,4588865,0.998665,0.993848,false,false
session_2bc1d42c0bc8eabf,S,2,complete,player_359d0f361c0077df,3,3000000,0.995535,0.998932,false,false
session_2bc1d42c0bc8eabf,S,2,complete,player_5e3730811248c908,4,500000,0.892692,0.993859,true,false
session_2bc1d42c0bc8eabf,S,3,complete,player_359d0f361c0077df,1,5000000,0.991872,0.99711,false,false
session_2bc1d42c0bc8eabf,S,3,complete,player_2030adc6b2764dcc,2,4800000,0.944724,0.995919,false,false
session_2bc1d42c0bc8eabf,S,3,complete,player_7add0c6c042e45de,3,4500000,0.998122,0.995704,false,false
session_2bc1d42c0bc8eabf,S,3,complete,player_5e3730811248c908,4,794828,0.892692,0.996307,true,false
session_2bc1d42c0bc8eabf,S,4,complete,player_359d0f361c0077df,1,5555999,0.991872,0.998155,false,false
session_2bc1d42c0bc8eabf,S,4,complete,player_2030adc6b2764dcc,2,5555000,0.944724,0.992283,false,false
session_2bc1d42c0bc8eabf,S,4,complete,player_5e3730811248c908,3,794828,0.955049,0.999632,true,false
session_2bc1d42c0bc8eabf,S,4,complete,player_7add0c6c042e45de,4,,0.998012,0.0,false,true
session_2bc1d42c0bc8eabf,S,5,complete,player_2030adc6b2764dcc,1,6210000,0.933048,0.998797,false,false
session_2bc1d42c0bc8eabf,S,5,complete,player_359d0f361c0077df,2,6111599,0.996091,0.999735,false,false
session_2bc1d42c0bc8eabf,S,5,complete,player_5e3730811248c908,3,794828,0.955049,0.997892,true,false
session_2bc1d42c0bc8eabf,S,5,complete,player_7add0c6c042e45de,4,,0.998012,0.0,false,true
session_dcca2f85027a0e6f,S,1,complete,player_f6a4f97aa580f3af,1,3300000,0.992056,0.9637,false,false
session_dcca2f85027a0e6f,S,1,complete,player_d1747cf9c1ad0706,2,2500000,0.998777,0.996172,false,false
session_dcca2f85027a0e6f,S,1,complete,player_5e3730811248c908,3,500000,0.955049,0.992108,true,false
session_dcca2f85027a0e6f,S,1,complete,player_fa015ae1872adcd1,4,,0.992563,0.0,false,true
session_dcca2f85027a0e6f,S,2,complete,player_f6a4f97aa580f3af,1,3300000,0.992056,0.999324,false,false
session_dcca2f85027a0e6f,S,2,complete,player_d1747cf9c1ad0706,2,2500000,0.998777,0.995912,false,false
session_dcca2f85027a0e6f,S,2,complete,player_5e3730811248c908,3,,0.955049,0.0,true,false
session_dcca2f85027a0e6f,S,2,complete,player_fa015ae1872adcd1,4,,0.992563,0.0,false,true
session_dcca2f85027a0e6f,S,3,complete,player_d1747cf9c1ad0706,1,3250000,0.99853,0.998212,false,false
session_dcca2f85027a0e6f,S,3,complete,player_f6a4f97aa580f3af,2,2100000,0.993546,0.998658,false,false
session_dcca2f85027a0e6f,S,3,complete,player_5e3730811248c908,3,,0.955049,0.0,true,false
session_dcca2f85027a0e6f,S,3,complete,player_fa015ae1872adcd1,4,,0.992563,0.0,false,true
session_ece89f5ffbb5fa62,S,1,complete,player_00878814eb5940f3,1,3000000,0.996859,0.976614,false,false
session_ece89f5ffbb5fa62,S,1,complete,player_533b437a08adb4d2,2,1500000,0.995576,0.998024,false,false
session_ece89f5ffbb5fa62,S,1,complete,player_b64bdad6a48f2c15,3,1500000,0.994548,0.996125,false,false
session_ece89f5ffbb5fa62,S,1,complete,player_5e3730811248c908,4,500000,0.892692,0.993859,true,false
session_2b696a0490ad8e5b,S,1,complete,player_062a3cf6ec1b0a11,1,5050884,0.9974,0.997832,false,false
session_2b696a0490ad8e5b,S,1,complete,player_e11e57e7a38ef41b,2,3000000,0.996703,0.996609,false,false
session_2b696a0490ad8e5b,S,1,complete,player_5e3730811248c908,3,500000,0.955049,0.992108,true,false
session_2b696a0490ad8e5b,S,1,complete,player_8faad408254d5fac,4,,0.99811,0.0,false,true
session_2b696a0490ad8e5b,S,2,complete,player_062a3cf6ec1b0a11,1,5050884,0.9974,0.997832,false,false
session_2b696a0490ad8e5b,S,2,complete,player_e11e57e7a38ef41b,2,4800000,0.996703,0.99766,false,false
session_2b696a0490ad8e5b,S,2,complete,player_5e3730811248c908,3,,0.955049,0.0,true,false
session_2b696a0490ad8e5b,S,2,complete,player_8faad408254d5fac,4,,0.997256,0.0,false,true
session_2b696a0490ad8e5b,S,3,complete,player_062a3cf6ec1b0a11,1,5050884,0.9974,0.997832,false,false
session_2b696a0490ad8e5b,S,3,complete,player_e11e57e7a38ef41b,2,111,0.99718,0.991311,false,false
session_2b696a0490ad8e5b,S,3,complete,player_5e3730811248c908,3,,0.955049,0.0,true,false
session_2b696a0490ad8e5b,S,3,complete,player_8faad408254d5fac,4,,0.997256,0.0,false,true
session_a8b9323f198f74ca,S,1,complete,player_9128512f02849899,1,2300001,0.994166,0.998416,false,false
session_a8b9323f198f74ca,S,1,complete,player_5d595d250ee82dea,2,2000000,0.998051,0.996932,false,false
session_a8b9323f198f74ca,S,1,complete,player_6c76cbe367bf4448,3,1888888,0.698692,0.986469,false,false
session_a8b9323f198f74ca,S,1,complete,player_5e3730811248c908,4,500000,0.892692,0.993859,true,false
session_a8b9323f198f74ca,S,2,complete,player_5d595d250ee82dea,1,2000000,0.997387,0.999386,false,false
session_a8b9323f198f74ca,S,2,complete,player_9128512f02849899,2,1900001,0.99379,0.999334,false,false
session_a8b9323f198f74ca,S,2,complete,player_6c76cbe367bf4448,3,1888888,0.698692,0.986469,false,false
session_a8b9323f198f74ca,S,2,complete,player_5e3730811248c908,4,797033,0.892692,0.997798,true,false
session_a8b9323f198f74ca,S,3,complete,player_5d595d250ee82dea,1,2000000,0.997387,0.998179,false,false
session_a8b9323f198f74ca,S,3,complete,player_9128512f02849899,2,1900000,0.99379,0.998677,false,false
session_a8b9323f198f74ca,S,3,complete,player_6c76cbe367bf4448,3,1888888,0.698692,0.986469,false,false
session_a8b9323f198f74ca,S,3,complete,player_5e3730811248c908,4,797033,0.892692,0.997798,true,false
session_a8b9323f198f74ca,S,4,complete,player_dfbe8e1be526d49e,1,2005555,0.654975,0.999238,false,false
session_a8b9323f198f74ca,S,4,complete,player_5d595d250ee82dea,2,2000000,0.998051,0.996932,false,false
session_a8b9323f198f74ca,S,4,complete,player_9128512f02849899,3,1900000,0.995337,0.999617,false,false
session_a8b9323f198f74ca,S,4,complete,player_5e3730811248c908,4,797033,0.892692,0.997798,true,false
session_a8b9323f198f74ca,S,5,complete,player_5d595d250ee82dea,1,2500000,0.997387,0.998721,false,false
session_a8b9323f198f74ca,S,5,complete,player_9128512f02849899,2,2300001,0.993936,0.99872,false,false
session_a8b9323f198f74ca,S,5,complete,player_6c76cbe367bf4448,3,2100000,0.698692,0.999033,false,false
session_a8b9323f198f74ca,S,5,complete,player_5e3730811248c908,4,797033,0.892692,0.997871,true,false
session_996ea62f9e211b8e,S,1,complete,player_f6a4f97aa580f3af,1,3900000,0.992056,0.985486,false,false
session_996ea62f9e211b8e,S,1,complete,player_dd60fc7d017a9996,2,3769876,0.999362,0.996824,false,false
session_996ea62f9e211b8e,S,1,complete,player_eaeb7706a9ba2704,3,2650000,0.813286,0.998141,false,false
session_996ea62f9e211b8e,S,1,complete,player_5e3730811248c908,4,500000,0.892692,0.993859,true,false
session_996ea62f9e211b8e,S,2,complete,player_f6a4f97aa580f3af,1,3900000,0.992878,0.999587,false,false
session_996ea62f9e211b8e,S,2,complete,player_dd60fc7d017a9996,2,3769876,0.999362,0.996824,false,false
session_996ea62f9e211b8e,S,2,complete,player_eaeb7706a9ba2704,3,2650000,0.958437,0.999707,false,false
session_996ea62f9e211b8e,S,2,complete,player_5e3730811248c908,4,796633,0.892692,0.998556,true,false
session_996ea62f9e211b8e,S,3,complete,player_f6a4f97aa580f3af,1,3900000,0.992878,0.999587,false,false
session_996ea62f9e211b8e,S,3,complete,player_dd60fc7d017a9996,2,3769876,0.999186,0.996824,false,false
session_996ea62f9e211b8e,S,3,complete,player_eaeb7706a9ba2704,3,2650000,0.958437,0.998141,false,false
session_996ea62f9e211b8e,S,3,complete,player_5e3730811248c908,4,796633,0.892692,0.998556,true,false
session_996ea62f9e211b8e,S,4,complete,player_f6a4f97aa580f3af,1,3900000,0.992878,0.999587,false,false
session_996ea62f9e211b8e,S,4,complete,player_dd60fc7d017a9996,2,3769876,0.999186,0.996824,false,false
session_996ea62f9e211b8e,S,4,complete,,3,3206502,0.0,0.998689,false,false
session_996ea62f9e211b8e,S,4,complete,player_5e3730811248c908,4,796633,0.892692,0.998556,true,false
session_996ea62f9e211b8e,S,5,complete,player_f6a4f97aa580f3af,1,3800000,0.987117,0.997839,false,false
session_996ea62f9e211b8e,S,5,complete,player_dd60fc7d017a9996,2,3769876,0.998074,0.996824,false,false
session_996ea62f9e211b8e,S,5,complete,player_eaeb7706a9ba2704,3,3206502,0.941454,0.999585,false,false
session_996ea62f9e211b8e,S,5,complete,player_5e3730811248c908,4,796633,0.892692,0.998556,true,false
session_3c24a0f84fd13d45,S,1,complete,player_f37c68dd59ec6f6b,1,1200000,0.990708,0.999146,false,false
session_3c24a0f84fd13d45,S,1,complete,player_5e3730811248c908,2,500000,0.897205,0.996322,true,false
session_3c24a0f84fd13d45,S,1,complete,player_800a38e4c4cbc878,3,114514,0.890704,0.999468,false,false
session_3c24a0f84fd13d45,S,1,complete,player_d2bea2e0f20f83dd,4,,0.996178,0.0,false,true
session_506abfffbd5481dd,S,1,complete,player_1efe6a2ce581fe6e,1,2000000,0.997627,0.998179,false,false
session_506abfffbd5481dd,S,1,complete,player_0502d016db91df45,2,2000000,0.674895,0.997992,false,false
session_506abfffbd5481dd,S,1,complete,player_71e28b1f353ac77e,3,600000,0.962846,0.990738,false,false
session_506abfffbd5481dd,S,1,complete,player_5e3730811248c908,4,500000,0.91278,0.993832,true,false
session_506abfffbd5481dd,S,2,complete,player_1efe6a2ce581fe6e,1,2000000,0.997627,0.999386,false,false
session_506abfffbd5481dd,S,2,complete,player_0502d016db91df45,2,2000000,0.674895,0.997829,false,false
session_506abfffbd5481dd,S,2,complete,player_71e28b1f353ac77e,3,480000,0.962846,0.995628,false,false
session_506abfffbd5481dd,S,2,complete,player_5e3730811248c908,4,300000,0.892692,0.994449,true,false
session_506abfffbd5481dd,S,3,complete,player_1efe6a2ce581fe6e,1,2000001,0.997627,0.999488,false,false
session_506abfffbd5481dd,S,3,complete,player_d862ab9be0b9a4ad,2,2000000,0.999771,0.997992,false,false
